datetime,realized_volatility
2025-07-04 01:00:00,0.0019264175666149
2025-07-04 01:15:00,0.0016387682155497
2025-07-04 01:30:00,0.0006950885284414
2025-07-04 01:45:00,0.000669554722694
2025-07-04 02:00:00,0.0004283015983332
2025-07-04 02:15:00,0.0005116322298285
2025-07-04 02:30:00,0.0006766494075552
2025-07-04 02:45:00,0.0006606718653964
2025-07-04 03:00:00,0.0010382589288667
2025-07-04 03:15:00,0.0011653583282478
2025-07-04 03:30:00,0.0012337797404397
2025-07-04 03:45:00,0.0012366612702761
2025-07-04 04:00:00,0.0014090691495126
2025-07-04 04:15:00,0.0013464024230703
2025-07-04 04:30:00,0.0017738780516669
2025-07-04 04:45:00,0.0018272629689345
2025-07-04 05:00:00,0.0015077345347617
2025-07-04 05:15:00,0.0014448069905305
2025-07-04 05:30:00,0.0006040604966296
2025-07-04 05:45:00,0.000415498644465
2025-07-04 06:00:00,0.0008841874428495
2025-07-04 06:15:00,0.0009993078811713
2025-07-04 06:30:00,0.0014027138046231
2025-07-04 06:45:00,0.0014011333483659
2025-07-04 07:00:00,0.0011310774907242
2025-07-04 07:15:00,0.0010169662960047
2025-07-04 07:30:00,0.0002483387628551
2025-07-04 07:45:00,0.0008136161259135
2025-07-04 08:00:00,0.000869317552809
2025-07-04 08:15:00,0.0009417589435197
2025-07-04 08:30:00,0.0009647016082993
2025-07-04 08:45:00,0.0008489744829102
2025-07-04 09:00:00,0.0010033440339118
2025-07-04 09:15:00,0.001043965093523
2025-07-04 09:30:00,0.0012325720405743
2025-07-04 09:45:00,0.0011021434938633
2025-07-04 10:00:00,0.0009079180003155
2025-07-04 10:15:00,0.0007548081966985
2025-07-04 10:30:00,0.0012642457619248
2025-07-04 10:45:00,0.0017140994883222
2025-07-04 11:00:00,0.0018246167097925
2025-07-04 11:15:00,0.0019288118673012
2025-07-04 11:30:00,0.0016667410007876
2025-07-04 11:45:00,0.0013064483553291
2025-07-04 12:00:00,0.001147047984861
2025-07-04 12:15:00,0.0009822952503927
2025-07-04 12:30:00,0.0006802763400958
2025-07-04 12:45:00,0.0003564766825763
2025-07-04 13:00:00,0.0003712338097166
2025-07-04 13:15:00,0.0003552011280979
2025-07-04 13:30:00,0.0004208132794395
2025-07-04 13:45:00,0.0006425741628216
2025-07-04 14:00:00,0.0005377307890821
2025-07-04 14:15:00,0.0014483882228594
2025-07-04 14:30:00,0.0014634355546305
2025-07-04 14:45:00,0.001506793234616
2025-07-04 15:00:00,0.0015940016082004
2025-07-04 15:15:00,0.0008809536758633
2025-07-04 15:30:00,0.0012408508221125
2025-07-04 15:45:00,0.0012062005671477
2025-07-04 16:00:00,0.0013906924157501
2025-07-04 16:15:00,0.0014561855135353
2025-07-04 16:30:00,0.0012104210197634
2025-07-04 16:45:00,0.0012850336010113
2025-07-04 17:00:00,0.0049011613813083
2025-07-04 17:15:00,0.004898480017597
2025-07-04 17:30:00,0.0051006527482873
2025-07-04 17:45:00,0.0050823989295997
2025-07-04 18:00:00,0.0015975938263669
2025-07-04 18:15:00,0.0015371080440026
2025-07-04 18:30:00,0.0015959846450419
2025-07-04 18:45:00,0.0015960466194616
2025-07-04 19:00:00,0.0018293135786612
2025-07-04 19:15:00,0.0018607567509859
2025-07-04 19:30:00,0.0013857973673164
2025-07-04 19:45:00,0.0013815213164367
2025-07-04 20:00:00,0.0010009909483775
2025-07-04 20:15:00,0.0015971026660258
2025-07-04 20:30:00,0.0014133493254999
2025-07-04 20:45:00,0.0015143717987236
2025-07-04 21:00:00,0.001856819205926
2025-07-04 21:15:00,0.0015137687715654
2025-07-04 21:30:00,0.0015839422411127
2025-07-04 21:45:00,0.0016574400338092
2025-07-04 22:00:00,0.0012886210922195
2025-07-04 22:15:00,0.0013053314426623
2025-07-04 22:30:00,0.0011065598271104
2025-07-04 22:45:00,0.0009755963556302
2025-07-04 23:00:00,0.0009959413418642
